duration,protocol_type,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_file_creations,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,src_ip_encoded,dst_ip_encoded,threat_label,label,src_country,dst_country
1,tcp,945,394,0,0,2,0,0,0,0,0,0,0,0,94,100,0.14571137819237645,0.513581651376749,248,283,0.6972560031284059,0.35238685091672783,0.9392377040733167,0.3028491741290733,5,36,normal,1,China,UK
2,tcp,1,70,0,0,0,0,1,0,0,0,0,0,0,105,92,0.7792387031032596,0.7019859833800484,253,251,0.08557337716672064,0.05167286674877014,0.09723683398228644,0.704988485179472,40,44,normal,1,USA,USA
5,tcp,130,240,0,0,0,0,1,1,0,0,0,0,0,102,100,0.14016539849338272,0.2477681405625537,258,273,0.7218992514136069,0.3198327270323519,0.6597682640658863,0.1621670201509109,24,31,normal,1,Brazil,USA
17,tcp,4,98,0,0,1,0,1,0,0,0,0,1,0,93,104,0.8278060360056743,0.6123631807218493,238,271,0.3626192663088875,0.5423595494289962,0.8246113185470307,0.8113224638336779,23,10,normal,1,India,USA
19,tcp,23,112,0,0,1,0,0,0,0,1,0,0,0,84,76,0.1649785458710874,0.3839936494049807,253,259,0.821103261236274,0.5740675800275822,0.6658555678463755,0.9396732390941629,29,17,normal,1,Unknown,USA
0,udp,423,372,0,0,0,0,0,0,0,0,0,1,0,100,103,0.4294312017728543,0.8056887575824877,242,268,0.023039236968319332,0.6935285234739359,0.5693538645051603,0.7247106552845626,12,47,normal,1,Brazil,USA
7,tcp,11,162,0,0,0,0,0,0,0,0,0,0,0,90,99,0.4742691289828369,0.5385418829701996,261,247,0.7812209539667505,0.9103432886337929,0.41349067861138744,0.85147328255868,12,11,normal,1,Germany,USA
5,tcp,8,20823,0,0,2,0,1,0,0,0,0,0,0,102,95,0.014185907487667793,0.24324358972388316,251,269,0.9756457565787482,0.5187781808901536,0.844993169437438,0.13016371144445693,38,37,normal,1,USA,UK
2,icmp,17394,1413,0,0,0,0,1,0,0,0,0,0,0,119,114,0.7486605881010255,0.668641193623438,221,235,0.6007807890433211,0.6504646290125774,0.3759026456372295,0.19669849984470045,17,37,suspicious,2,Unknown,Canada
1,icmp,9,2052,0,0,0,0,1,0,0,0,0,0,0,107,87,0.6393203360365342,0.7297686394781437,268,258,0.15350604632002574,0.26576217912483013,0.636848404741997,0.160544285049811,26,39,normal,1,Unknown,Australia
4,tcp,4028,341,1,0,0,0,1,0,0,0,0,1,0,108,99,0.2603961606441553,0.5598244024131076,256,288,0.7816221090634897,0.07101768158399213,0.6675100188673887,0.9014364901357637,15,9,suspicious,2,USA,Canada
28,udp,105,472,0,0,0,0,0,0,0,0,0,0,0,105,91,0.2129241650252437,0.2626703891445943,266,270,0.5724452158613241,0.9103495927429941,0.6814605781621995,0.1510732129098471,13,15,normal,1,China,Canada
3,tcp,51,211,0,0,2,0,0,0,0,1,0,0,0,95,80,0.14835981609167814,0.5043529456884335,256,273,0.6662996668112556,0.3624351908653908,0.9103019997968306,0.4872332373872972,24,16,normal,1,Brazil,UK
7,tcp,461,20672,1,0,0,1,1,1,0,0,0,1,0,112,109,0.629195199973233,0.21660975019208206,283,256,0.36077037566080994,0.3374460702022788,0.5357106371902985,0.6010916448097247,28,46,suspicious,2,USA,USA
12,tcp,2149,342,1,0,1,0,0,0,0,0,0,2,0,91,93,0.5610049452297723,0.4067814962363251,239,249,0.7862982572784794,0.2428666486304205,0.29324721761927786,0.2581976052660856,43,28,suspicious,2,China,USA
4,tcp,14,163,0,0,0,1,0,1,0,0,0,0,0,103,113,0.2686124513585719,0.23138529466068802,248,263,0.2620543447372683,0.7183460336426428,0.43081249469114535,0.2244138858553223,22,24,suspicious,2,Unknown,USA
35,udp,53,130,0,0,0,0,1,0,0,0,0,0,0,92,90,0.46556678290787756,0.8406614130841611,248,246,0.5831149827222396,0.15903252032435466,0.9616561364663461,0.8492456873627601,31,11,normal,1,India,UK
32,udp,807,667,0,0,0,0,1,0,0,0,0,0,1,97,88,0.29089879954762654,0.8650884242891433,270,257,0.13845756357560335,0.4295724778736981,0.8336839983192492,0.705815138375688,36,25,normal,1,Germany,Australia
2,icmp,264,3400,0,0,0,0,0,1,0,0,0,0,1,91,107,0.19050997008934867,0.9526421561092735,238,254,0.35636096513349347,0.24671874049060138,0.5121450686957533,0.02984295393940173,27,2,normal,1,China,USA
6,udp,1344,2059,0,0,0,0,1,0,0,0,0,0,1,106,91,0.7789201318791293,0.7542083685899982,268,275,0.8691774649934941,0.1456388711536687,0.9200937759426598,0.8041438388418928,10,37,suspicious,2,USA,Japan
3,tcp,415,129,0,0,0,0,0,0,0,0,0,1,0,98,98,0.055043464549291876,0.3869515681852743,244,246,0.09493458894613949,0.4676401801364586,0.3226096190479296,0.2519645866444007,9,35,normal,1,China,USA
3,tcp,5521,125,0,0,2,0,0,0,0,0,0,0,0,97,87,0.5404920662996034,0.9563749429741425,250,245,0.19409867043491746,0.38839571676444073,0.902527567387347,0.08603906367828673,20,41,suspicious,2,Russia,Japan
0,icmp,212,2616,0,0,2,0,0,0,0,0,0,1,0,103,102,0.8729177515203295,0.26879418600948735,267,235,0.5891341764970617,0.888146485960459,0.5774482919126381,0.9462477554202126,6,38,normal,1,USA,USA
9,udp,231,9433,0,0,0,0,1,0,0,0,0,0,1,96,94,0.0481819883489224,0.31988072040284743,263,256,0.041529745458320555,0.0987677941174373,0.8089648378113355,0.5000030763361115,21,34,normal,1,USA,Australia
6,udp,282,324,0,0,2,0,0,0,0,0,0,0,0,105,101,0.9462107616763761,0.43387778382821796,236,278,0.8027209169020841,0.45141082707831126,0.25102173110281256,0.07720022254933234,12,3,normal,1,Unknown,USA
0,icmp,111,2464,0,0,0,0,1,1,0,0,1,0,0,105,109,0.26440300996571786,0.5900169295157163,284,252,0.6919733068448082,0.17143898686177106,0.7265414957664228,0.5386254699538285,34,12,normal,1,Unknown,USA
3,tcp,809,44,0,1,0,0,1,0,0,0,0,1,0,102,115,0.9450452356279572,0.3278927513422062,247,221,0.8640604306862979,0.7357968522361821,0.5628063472087368,0.7168785235165288,43,28,normal,1,China,UK
23,udp,238,113,0,0,1,1,0,0,0,0,0,0,0,114,102,0.17737083056776615,0.5394994685261153,275,270,0.5645752782613875,0.01191399657548975,0.13984750236399335,0.1915765296341989,22,1,suspicious,2,China,USA
2,udp,717,88,0,0,1,0,0,0,0,0,0,1,0,65,94,0.422525478489682,0.2648635838410345,246,253,0.6122409361792936,0.44504972858898606,0.259229337299835,0.8869464578862446,16,33,normal,1,China,Canada
1,icmp,981,748,0,0,0,0,1,0,0,0,0,0,0,96,102,0.20628240508458262,0.6619935894072086,237,266,0.6936779146842059,0.11595367696359782,0.25494847572157453,0.28182694057293145,5,44,normal,1,USA,Australia
6,tcp,349,308,0,0,0,0,0,0,0,0,1,1,0,81,120,0.3265770091520416,0.08432374813666477,267,277,0.29507767793283624,0.1396191968069207,0.9961102860012109,0.9466443512948141,19,49,normal,1,Germany,USA
42,tcp,404,576,0,0,1,0,0,0,0,0,0,0,0,109,76,0.28861222850247736,0.8370226300873694,259,246,0.3919949346393017,0.8087812084704915,0.02662252428231382,0.7551573675881219,28,33,normal,1,India,UK
2,tcp,19,2511,0,0,1,0,1,1,0,0,0,0,0,91,124,0.291082764047664,0.5463080900553394,290,273,0.22321899455097527,0.6227527070680583,0.030998147980431323,0.44933869864667053,20,9,normal,1,Germany,USA
11,tcp,49,151,1,0,2,0,1,0,0,0,0,0,0,87,95,0.5212379525740685,0.6512537284573189,243,237,0.7929759913233404,0.5029901397958298,0.901076105215428,0.4815824266129912,21,31,normal,1,Unknown,USA
14,tcp,801,464,0,0,1,0,0,0,0,0,0,0,0,94,94,0.751192367060566,0.9364836651421521,243,260,0.6986252009233952,0.7259910309326331,0.1446258782409916,0.9457623795738317,38,49,normal,1,USA,USA
2,tcp,2558,54,0,0,0,0,0,0,0,0,0,0,0,103,90,0.14796484376072494,0.7133560972089017,253,253,0.4217514559998716,0.7441076596541785,0.6194104153307559,0.41373962254417096,12,33,suspicious,2,USA,UK
13,tcp,3,2311,0,0,0,0,1,0,0,0,0,0,0,91,103,0.42239634570019924,0.1446191084756725,232,272,0.5459074706128438,0.1097447994223052,0.8663534225048334,0.5985663264385466,30,47,normal,1,USA,USA
4,tcp,47,2089,0,0,0,0,1,0,0,0,0,0,0,98,97,0.7627192914894235,0.9865656014080814,257,272,0.8763845687909337,0.23385121654106766,0.2522627330632685,0.177510235481373,27,28,normal,1,China,Australia
10,tcp,155,694,1,0,0,0,0,0,0,0,0,0,0,78,106,0.0007374434327819257,0.1017829166392702,234,271,0.3751108002695879,0.8740474660940083,0.37278771459523463,0.21137985590139519,4,23,normal,1,USA,UK
10,tcp,25,482,1,0,0,0,1,0,0,0,0,0,0,92,99,0.1762570107049818,0.626822593796938,214,266,0.3364260487974532,0.0047865944312995845,0.5553988388101256,0.3106852440266392,35,41,normal,1,Brazil,UK
7,tcp,28,187,0,0,0,0,1,0,0,0,0,1,0,84,72,0.25372345795358675,0.19834353683026174,271,258,0.9681326121787046,0.4292181732171727,0.2562690600336952,0.3317167881563947,8,28,normal,1,China,USA
0,tcp,383,49,0,0,1,0,0,0,0,0,0,0,0,107,113,0.5855950584147109,0.1830736659557881,264,237,0.9520731512027616,0.8599519427308903,0.9017679096700587,0.5246849457168413,11,30,normal,1,Unknown,USA
18,tcp,3507,637,0,0,1,0,0,0,0,0,0,0,0,103,101,0.6081986031606814,0.10909921750570117,256,229,0.44021267954249965,0.5812329320004602,0.06175771480636616,0.0697918215541018,47,15,suspicious,2,Unknown,USA
3,tcp,2,1254,0,0,0,0,0,0,0,0,0,1,0,83,92,0.7382552663431462,0.6055946684789937,253,248,0.7937077721915916,0.912499035543927,0.1842414750951722,0.7789301164598137,16,14,normal,1,India,Japan
2,tcp,105,8341,0,0,0,0,1,0,0,0,0,0,0,92,94,0.8106473681083499,0.24219035682276457,249,243,0.8810488507017851,0.4817761995870925,0.22656547047894016,0.7098613290899745,26,31,normal,1,USA,UK
0,tcp,374,223,0,0,1,0,1,0,0,0,0,1,0,77,101,0.47860007867778964,0.09532687966797071,242,227,0.17020880284348394,0.6681147105704379,0.3955192068916449,0.018231842307555257,1,16,normal,1,China,UK
8,udp,706,605,0,0,0,0,1,0,0,0,0,1,0,104,114,0.5892672450237387,0.043669810655972974,243,271,0.15366145909288997,0.6570446660636889,0.5170117429724511,0.5833864721686988,26,6,normal,1,USA,Australia
11,tcp,280,2146,0,0,0,0,0,0,0,0,1,0,0,103,101,0.4407960009664683,0.8031127684431864,244,250,0.1266828488354398,0.2230665609032304,0.7728835584209666,0.6436932946613634,33,29,normal,1,USA,USA
0,tcp,5028,2245,0,0,1,0,1,0,0,0,0,1,0,97,82,0.24400461864135914,0.5933974316730121,237,264,0.6050295490828356,0.21565461742024594,0.6813353482114484,0.07988772873395844,9,22,suspicious,2,Brazil,UK
7,udp,157,158,0,0,0,0,0,0,0,0,0,0,0,92,99,0.056807787642020546,0.4908574223275509,248,281,0.25682157010111517,0.32692267149718535,0.66390865547132,0.9094776970092683,5,38,normal,1,China,Japan
2,tcp,2046,265,0,0,0,0,0,0,0,0,0,0,0,75,104,0.7329424410165826,0.48526674778581436,259,226,0.6872759365647453,0.9802412112893812,0.8054732613258493,0.8538562534895113,40,38,suspicious,2,Russia,Canada
10,icmp,40,183,0,0,0,0,0,1,0,0,1,0,0,97,126,0.6083911772169718,0.2749631842861392,251,271,0.8675187812404666,0.21630945907675292,0.9877406601670767,0.13798845148358174,8,49,normal,1,China,Canada
1,udp,166,104,0,0,1,0,0,0,0,0,0,0,0,90,104,0.1402136825642879,0.13193906044234116,238,257,0.32317371049248156,0.8032618194184094,0.8233276517698419,0.2109141638281521,41,17,normal,1,Unknown,USA
11,tcp,13,3668,0,0,1,1,1,0,0,0,0,0,0,110,109,0.8840941290867375,0.6040157321586564,251,251,0.9493932577579851,0.24526005795216377,0.15516081863659503,0.11956664035221276,49,37,suspicious,2,USA,USA
4,tcp,899,443,0,0,0,0,0,0,0,0,0,0,0,109,97,0.28076870330229464,0.23494430502028651,275,254,0.18078643760555368,0.5745641883793379,0.9206997549806255,0.22864368877070762,27,36,normal,1,China,USA
27,tcp,116,360,0,0,0,0,0,0,0,0,0,0,0,129,99,0.33745219466943943,0.869000605656514,249,242,0.8491415894494443,0.4245260719944286,0.6650463922343351,0.8345390433472538,1,10,normal,1,Unknown,Canada
1,tcp,303,584,0,0,0,0,1,0,0,0,0,0,0,113,110,0.8862303777904292,0.5790257090380374,241,241,0.09003520483790073,0.6802382174497744,0.6191697398853927,0.5214633422870141,24,3,normal,1,India,UK
4,tcp,79,437,0,0,1,0,0,0,0,0,0,0,0,111,101,0.20607139489909765,0.3662888609666768,255,273,0.06180345902447637,0.08185885073491783,0.2980315177872084,0.5054249572555654,41,33,normal,1,Unknown,USA
1,tcp,479,289,0,0,0,0,0,0,0,0,0,0,0,108,103,0.2890814022401661,0.7489292016254147,244,257,0.3557453222178445,0.9986131712626812,0.3762921982592714,0.1602499860672062,29,33,normal,1,Unknown,USA
25,udp,328,128,0,0,1,0,1,0,0,0,0,1,0,93,99,0.1512007698764134,0.246797310768904,236,233,0.33364429091413106,0.4317528393114296,0.04656837875145792,0.6079968241416908,10,6,normal,1,USA,USA
20,tcp,20,4221,0,0,2,1,1,0,0,0,0,0,0,103,113,0.7783091112156693,0.8492371369477588,249,231,0.03339865864447222,0.5656949058263228,0.05988178569831526,0.12872339149353995,46,35,suspicious,2,Brazil,USA
2,tcp,22,171,0,0,0,0,1,0,0,0,0,0,0,90,99,0.582266391885721,0.24133107680521781,257,274,0.6697180057628136,0.5508142628317356,0.8248817114526377,0.11496433392409788,7,21,normal,1,China,UK
10,tcp,140,99,2,0,0,0,1,0,0,0,0,0,0,98,103,0.809453314834757,0.9251325426568312,248,265,0.7695882376848893,0.8369120298393037,0.44553097724652946,0.5841948672544861,30,48,normal,1,USA,USA
16,tcp,555,357,0,0,2,0,1,0,0,0,0,0,0,100,88,0.4444150555655306,0.41005338356553256,250,225,0.035409609100680806,0.8934282633722089,0.34181086605993705,0.6452672381916098,13,1,normal,1,Unknown,Australia
8,tcp,6159,10262,1,0,0,0,1,0,0,0,0,0,0,108,109,0.29452618845888967,0.06656263080039937,253,272,0.7356012465122788,0.9353964040484986,0.5593416531861918,0.14889452350511945,41,19,suspicious,2,China,UK
7,tcp,272,117,0,0,0,0,1,0,0,0,0,0,0,89,107,0.31930821271299537,0.8776424026909612,280,263,0.05646107941686651,0.9579954602346961,0.20486155776351245,0.4020072469979594,27,21,normal,1,China,UK
2,tcp,1113,1169,0,0,1,0,0,0,0,0,0,0,0,85,110,0.7601665188358302,0.9246936478685963,270,262,0.6012114514773956,0.17517867791983033,0.1099774452130422,0.8683353339578002,14,32,suspicious,2,Germany,USA
0,icmp,5,278,0,0,0,0,1,0,0,0,0,0,0,102,102,0.6243062935488511,0.8591838538013472,244,247,0.3194663543274129,0.2489974250703174,0.6048200447052489,0.023372287779361622,4,19,normal,1,Unknown,USA
22,tcp,8315,582,0,0,0,0,0,1,0,0,0,0,0,114,87,0.31303819903175445,0.31694865215893187,273,260,0.6819212869122727,0.7660884141230196,0.20988660587232388,0.3454334306146223,33,2,suspicious,2,Germany,USA
23,tcp,498,1608,0,0,0,0,1,0,0,0,0,1,0,102,109,0.30665638933011785,0.6620966963071058,258,259,0.9541447305545063,0.03313586614533259,0.7722459527974831,0.7038577617417007,37,43,normal,1,Germany,USA
10,tcp,134,30,0,0,0,0,1,0,0,0,0,0,0,104,86,0.1467196529081879,0.45541927311064834,240,272,0.29487799806509984,0.7312821719117633,0.9229998589538988,0.919812724225723,29,5,normal,1,Brazil,Australia
4,tcp,106,105,0,0,0,0,1,0,0,0,0,0,0,113,88,0.8085119111234775,0.3665165525159173,271,275,0.18083570056593123,0.4495360530547349,0.15518732372008615,0.6221463343752723,27,17,normal,1,Germany,USA
4,tcp,16,1575,0,0,0,0,0,0,0,0,0,1,0,95,116,0.6629268950325488,0.7671811983814688,287,250,0.519772502053711,0.5216119401121609,0.3559370592592642,0.27543747971453614,14,46,normal,1,Russia,Japan
12,udp,28,466,1,0,0,0,0,0,0,0,0,0,0,90,87,0.552790197775907,0.9413152931743098,226,244,0.8076986144653245,0.7683558726382266,0.370476979142668,0.9878317993264594,32,23,normal,1,China,USA
22,icmp,6774,554,1,0,0,0,1,0,0,0,0,0,0,105,101,0.6835448243118895,0.9473625171962539,277,277,0.031056958741132346,0.04200196826596392,0.6591656027187852,0.3851888964559279,25,48,suspicious,2,USA,USA
21,tcp,20,1172,0,0,0,0,1,0,0,0,0,2,0,112,88,0.45260979895443576,0.8769104691630847,241,245,0.6364396028029125,0.979587987498459,0.37454718758643835,0.1823125308192841,16,18,normal,1,USA,Australia
15,tcp,19,106,0,0,1,0,0,0,0,0,0,0,0,110,83,0.6611461147558411,0.37319539281963565,258,277,0.6482082342084081,0.19818665121764123,0.014796389142765376,0.8751768280468465,49,3,normal,1,Germany,Australia
10,tcp,36,1963,0,0,1,0,1,0,0,0,0,0,0,93,100,0.9292006150554296,0.5678458358178503,270,253,0.38032101640582583,0.837621489639092,0.9183469491838714,0.6954026833919308,5,19,normal,1,China,USA
0,tcp,13,1379,0,0,1,0,1,0,0,0,0,0,0,94,106,0.07636651233841119,0.4881001346820214,251,250,0.18025311028386404,0.6222697955132598,0.8751792238386393,0.9138037207879844,49,44,normal,1,Russia,Canada
1,tcp,153,576,0,0,0,1,1,0,0,0,0,0,0,108,103,0.0127541080867557,0.6904941085134271,267,256,0.6570917641282689,0.3140074615435159,0.07387514912273418,0.8477373588102682,15,19,suspicious,2,USA,UK
22,tcp,1310,814,0,0,1,0,1,0,0,0,0,0,0,103,94,0.21351531366269383,0.1293022074434128,258,261,0.22710000672460706,0.8027875927057614,0.10233102522902204,0.8221673501582218,1,13,suspicious,2,Brazil,Japan
9,tcp,43,2315,0,0,0,0,0,1,0,0,0,2,0,111,102,0.9807326816766808,0.5584907919512211,280,252,0.7796350010895982,0.4089064108910938,0.42382950180186485,0.3682477306682189,27,12,normal,1,China,USA
0,tcp,9,165,1,0,0,0,0,0,0,0,0,0,0,104,75,0.227759872076299,0.2501193271890664,238,266,0.7253488033413383,0.2888625211767396,0.739150670964682,0.03897471477262282,26,32,normal,1,Russia,USA
1,udp,266,1087,0,0,1,0,1,0,0,0,0,1,0,112,108,0.09319033549328226,0.6489838708863003,274,250,0.8532750389161996,0.884227488214845,0.7778027920196621,0.41352219300161575,33,31,normal,1,India,USA
10,udp,132,5522,0,0,0,1,0,0,0,0,1,0,0,91,97,0.5472263261609618,0.9193310815553255,265,272,0.15572073637489314,0.31551889524985355,0.8901011791556448,0.8424150896410295,19,19,suspicious,2,China,UK
0,tcp,1102,1054,0,0,2,0,1,0,0,0,0,1,0,91,109,0.6117471718782631,0.6328984300692616,254,238,0.1704636439422349,0.008741601487440964,0.11922138123217496,0.18596984777026826,35,39,suspicious,2,Brazil,USA
1,tcp,59,288,0,0,0,0,1,0,0,0,0,0,0,109,96,0.5386922431074965,0.7227933307416738,279,263,0.45153099488014037,0.3869892579721971,0.04932262217117933,0.4816203587245367,11,6,normal,1,China,UK
7,icmp,88,13059,0,0,1,0,1,0,0,0,0,0,0,93,111,0.46000657002600764,0.945089338451157,240,231,0.4489367214325628,0.693295418308922,0.012010588119521715,0.1111341327421842,23,9,normal,1,USA,Japan
11,tcp,110,570,0,0,0,0,0,0,0,0,0,1,0,106,91,0.14261827522535553,0.8685286533469715,269,243,0.02699641902429739,0.508063322346178,0.04601595709358153,0.6131805800852417,20,10,normal,1,Germany,UK
10,udp,177,3287,0,0,0,0,1,0,0,0,0,0,0,93,101,0.6881377597296354,0.8261968360842603,270,234,0.48031733069194904,0.7521320761379396,0.4028296289900134,0.9966491278954742,30,27,normal,1,China,USA
2,tcp,67,214,0,0,0,0,1,0,0,0,0,1,0,111,101,0.6843095571922218,0.049888045348923105,252,258,0.24425836474698903,0.24118427046210478,0.9001595126957367,0.5091786430559804,22,21,normal,1,Unknown,Canada
12,tcp,48,2001,0,0,0,0,1,0,0,0,0,0,0,100,102,0.4827503778233885,0.3342326657135708,253,268,0.8091316108916787,0.4464184022329436,0.9411724141344092,0.9179626427430452,36,28,normal,1,Germany,USA
2,tcp,3,177,0,0,1,0,0,0,0,0,0,0,0,94,93,0.5257379094758038,0.5673187831521135,255,260,0.1927462083550544,0.052345187056003994,0.5149790612415557,0.15760756534598763,12,7,normal,1,China,USA
3,udp,47,655,0,0,0,0,0,0,0,0,0,0,1,93,87,0.1570951606743427,0.7665811516262132,254,278,0.8508178976319638,0.8312013755546117,0.19312068468404153,0.4194554970646215,11,19,normal,1,USA,Canada
13,tcp,620,162,1,0,0,0,0,0,0,0,0,0,0,94,108,0.22850206240344462,0.7095160113298906,236,279,0.6509715040303135,0.5131392395032395,0.568736677610182,0.9939836988554708,48,34,normal,1,USA,UK
10,tcp,812,6986,0,0,1,0,1,0,0,0,0,0,0,110,107,0.08849369672836671,0.7244724137763606,258,242,0.6630715216445199,0.41864429315254936,0.6897941337133866,0.5228125427183857,43,3,normal,1,Russia,Japan
18,tcp,57,289,0,0,0,0,0,0,0,0,0,0,0,104,111,0.9268385562582708,0.4965089785438679,251,251,0.0511980018855176,0.19890047656025278,0.4020432118361399,0.7584876739753896,45,21,normal,1,USA,USA
10,udp,1996,76,0,0,0,0,0,0,0,0,0,0,1,121,94,0.15632326256686124,0.26977528200801504,231,264,0.4187819710878251,0.053322353380858,0.5325700074047578,0.9415145444966487,5,44,normal,1,Russia,USA
8,icmp,140,465,0,0,1,0,0,0,0,0,0,0,0,105,109,0.735445676185622,0.2993853827469367,243,255,0.7254000854371766,0.24206118693044254,0.973788611998483,0.8472580110236375,20,21,normal,1,Brazil,USA
0,icmp,10,902,0,0,2,0,1,0,0,0,0,1,0,91,114,0.6422746051702911,0.488840314055087,246,242,0.5210925827728109,0.10035926004876261,0.5204878233030136,0.9380756529807537,9,21,normal,1,Brazil,USA
4,icmp,5,387,1,0,0,0,0,0,0,0,0,0,0,110,91,0.997968518252911,0.7559968430400128,248,227,0.7416783281223828,0.9111607591882366,0.15265207928737645,0.02076668070098142,22,14,normal,1,China,Australia
3,tcp,1696,119,0,0,1,0,0,0,0,0,0,0,0,95,101,0.5709403674726711,0.06424320876491474,284,269,0.07821082284458103,0.8901027346172811,0.7654065183290074,0.6712105545814993,13,46,suspicious,2,Germany,Australia
2,tcp,70,1912,0,0,0,0,1,0,0,0,0,0,0,109,105,0.8925123787609057,0.3796054393138175,296,259,0.03269920091559175,0.5576017035822611,0.7001970376837071,0.9375779390275462,16,46,normal,1,India,Canada
36,tcp,13,2667,1,0,0,0,0,0,0,0,0,0,0,105,108,0.3193795793808606,0.21325225639483825,261,271,0.6786808644949422,0.005861023974028212,0.35955036306423527,0.7661436673240253,9,20,normal,1,USA,USA
4,tcp,1,34,0,0,0,0,1,2,0,0,0,0,0,99,107,0.22869704970066995,0.34551074184275143,263,252,0.5767252790474593,0.5317478475758841,0.9574428954606787,0.37038620746299966,41,14,normal,1,USA,UK
22,udp,67,108,1,0,0,0,1,0,0,0,0,0,0,108,100,0.9086875734646682,0.7634243757067605,244,260,0.5534002617860976,0.0693429971984294,0.2573115766957942,0.905661900885981,12,28,normal,1,Unknown,Japan
9,udp,333,317,0,0,1,0,1,0,0,0,0,0,0,85,92,0.8573604318250994,0.9377922197538359,254,270,0.5199814040225256,0.2563330517775124,0.18759307943056203,0.86929232204738,16,3,normal,1,India,USA
